

-- Schedd: rcas6013.rcf.bnl.gov : <130.199.48.60:9618?... @ 02/26/24 09:11:41
 ID          OWNER            SUBMITTED     RUN_TIME ST PRI SIZE  CMD
10367776.50  svianping       2/26 08:23   0+00:47:33 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66339.csh
10367777.75  svianping       2/26 08:24   0+00:46:53 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66214.csh
10367777.76  svianping       2/26 08:24   0+00:46:53 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66213.csh
10367778.86  svianping       2/26 08:25   0+00:46:03 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66103.csh
10367778.88  svianping       2/26 08:25   0+00:46:04 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66101.csh
10367779.6   svianping       2/26 08:26   0+00:45:09 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66083.csh
10367779.7   svianping       2/26 08:26   0+00:45:05 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66082.csh
10367779.8   svianping       2/26 08:26   0+00:45:04 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66081.csh
10367779.9   svianping       2/26 08:26   0+00:45:04 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66080.csh
10367779.10  svianping       2/26 08:26   0+00:45:04 R  10   74.0 sh -c exec' '/star/u/svianping/STAR_Files/KFParticle4Lambda/xml/schedA64613DDCA8A2B7CD854C63AC1E4E3F2_66079.csh
